,id
40708,7160733
40709,9782159
40710,13189994
40711,12141329
40712,15287028
40713,4539106
40714,9650919
40715,16596743
40716,15417086
40717,11091680
40718,9649866
40719,5193403
40720,12533433
40721,15283466
40722,17382975
40723,15285816
40724,13059125
40725,4801535
40726,16466338
40727,9519462
40728,12902453
40729,15155513
40730,13844004
40731,16334361
40732,17514004
40733,17513788
40734,17513768
40735,5586141
40736,16858359
40737,14105791
40738,8469677
40739,17251497
40740,13188257
40741,13450373
40742,2180177
40743,4538252
40744,5062514
40745,10174274
40746,6372147
40747,11877189
40748,7945017
40749,16857914
40750,12794586
40751,9779902
40752,17251000
40753,4011256
40754,6064708
40755,16200936
40756,6654400
40757,14760568
40758,1653286
40759,14760459
40760,13711861
40761,17512921
40762,16441082
40763,17381846
40764,10848675
40765,12401094
40766,16172723
40767,17119628
40768,12401005
40769,6371605
40770,16464197
40771,17512741
40772,3750954
40773,17382414
40774,6372314
40775,6372226
40776,7814040
40777,16594933
40778,12989436
40779,13449195
40780,16725953
40781,16594865
40782,7659163
40783,17512316
40784,13449052
40785,4536076
40786,12401240
40787,14367309
40788,13056595
40789,16703243
40790,16988743
40791,6371863
40792,7943941
40793,14890753
40794,3487476
40795,7943540
40796,8142696
40797,2045254
40798,10433812
40799,5583734
40800,4973820
40801,17358367
40802,10958000
40803,14365846
40804,3881206
40805,8730865
40806,15677630
40807,15415468
40808,7157939
40809,16201906
40810,12400792
40811,17512571
40812,10303598
40813,16211049
40814,11638005
40815,11219715
40816,14103224
40817,16331437
40818,8860291
40819,4798157
40820,15152064
40821,6502006
40822,4142679
40823,2569782
40824,14497354
40825,13338884
40826,865768
40827,17380860
40828,9403817
40829,10565019
40830,2962834
40831,14365326
40832,14627469
40833,17467498
40834,12399220
40835,16234261
40836,14889506
40837,16331215
40838,10432957
40839,4010423
40840,12399022
40841,13054353
40842,16855428
40843,602475
40844,4534604
40845,10171444
40846,17249333
40847,7549788
40848,11219977
40849,13841382
40850,4535260
40851,13710288
40852,471960
40853,17248587
40854,13710046
40855,16068612
40856,15937544
40857,15020029
40858,16199654
40859,11175927
40860,14757816
40861,2568102
40862,339841
40863,10039088
40864,16199496
40865,2546979
40866,4665919
40867,17510121
40868,17510107
40869,615147
40870,2153716
40871,10562975
40872,16068003
40873,13839762
40874,13577589
40875,13971708
40876,7680054
40877,16331443
40878,8203384
40879,4140136
40880,15805452
40881,11823047
40882,4862465
40883,17294785
40884,7962157
40885,6761407
40886,207784
40887,13577914
40888,13577898
40889,9383590
40890,14102171
40891,12397415
40892,17377998
40893,7285421
40894,17246900
40895,16265671
40896,8727198
40897,15280739
40898,16003511
40899,16198183
40900,16198124
40901,8203542
40902,10431691
40903,16067780
40904,16460958
40905,16459679
40906,12265322
40907,16459568
40908,2303752
40909,4794130
40910,16459511
40911,7415492
40912,6105891
40913,9644846
40914,6368039
40915,15280911
40916,16484138
40917,6367953
40918,17376940
40919,11085430
40920,4269646
40921,14624362
40922,11216489
40923,5842492
40924,15935030
40925,12265015
40926,12265011
40927,7808513
40928,14365607
40929,14408621
40930,16459240
40931,16328145
40932,12921249
40933,15935906
40934,13445533
40935,17052053
40936,1648809
40937,13314226
40938,15411383
40939,16853126
40940,5974086
40941,14823776
40942,16066612
40943,13051941
40944,9376251
40945,5449685
40946,15935418
40947,17507739
40948,8335598
40949,17114308
40950,17507522
40951,15279244
40952,14099550
40953,17376272
40954,5843315
40955,10824050
40956,6498660
40957,16197989
40958,7547208
40959,16329028
40960,5581050
40961,469198
40962,8857251
40963,4512702
40964,17376205
40965,4468896
40966,15672251
40967,2302796
40968,12395330
40969,1254173
40970,9249557
40971,12002035
40972,10763333
40973,15540949
40974,3089100
40975,8069723
40976,9250158
40977,8332625
40978,12002607
40979,7415056
40980,12909789
40981,17374740
40982,16719367
40983,16981475
40984,6314161
40985,9835698
40986,7899313
40987,15277441
40988,13573489
40989,15670601
40990,597200
40991,10034422
40992,17376181
40993,13414656
40994,4924263
40995,1907971
40996,12393354
40997,12524371
40998,14097228
40999,16718638
41000,17373942
41001,11606785
41002,4922091
41003,9247415
41004,15145640
41005,9773546
41006,4530630
41007,14754229
41008,12240583
41009,3481931
41010,15016303
41011,17244519
41012,16720211
41013,12001606
41014,13512087
41015,6365338
41016,15064419
41017,14146238
41018,9379915
41019,4137009
41020,2170907
41021,16719866
41022,15540208
41023,466934
41024,8593395
41025,7544795
41026,16720428
41027,12787582
41028,15146800
41029,9641774
41030,15670961
41031,981192
41032,7322360
41033,13578178
41034,15981269
41035,12524160
41036,727626
41037,16194105
41038,4790804
41039,16587283
41040,12392975
41041,17504766
41042,12786158
41043,3217851
41044,6232454
41045,6625665
41046,8198520
41047,16980346
41048,16718169
41049,4709003
41050,4529973
41051,16981243
41052,17505520
41053,9378953
41054,16718960
41055,11607137
41056,14003805
41057,15014996
41058,10558543
41059,4529169
41060,15653372
41061,3480534
41062,9624053
41063,3217563
41064,14941804
41065,2562146
41066,8067169
41067,7936050
41068,6101060
41069,2037815
41070,2655240
41071,10033177
41072,14620705
41073,7673886
41074,16374091
41075,333724
41076,3217343
41077,12589661
41078,12725913
41079,4790163
41080,9842328
41081,10165437
41082,14298710
41083,3347915
41084,4658548
41085,13833612
41086,8590733
41087,8599016
41088,3609968
41089,16979297
41090,14488883
41091,16718115
41092,9246937
41093,7080174
41094,14620856
41095,12130456
41096,2045673
41097,13568847
41098,12638415
41099,8852408
41100,14095248
41101,11633474
41102,1250149
41103,13824784
41104,16978736
41105,8591153
41106,6231845
41107,15800083
41108,10032818
41109,13964975
41110,8225731
41111,9512663
41112,14358041
41113,16220971
41114,17269526
41115,16060980
41116,4002236
41117,16264611
41118,4657600
41119,13570469
41120,10746718
41121,16717663
41122,4731581
41123,16061597
41124,9114732
41125,13177951
41126,8590383
41127,14881859
41128,4657332
41129,10031256
41130,9506925
41131,12166049
41132,13439063
41133,2559996
41134,17509713
41135,16715712
41136,9113528
41137,2297693
41138,593813
41139,7308071
41140,463556
41141,14724518
41142,8196774
41143,12437519
41144,15429269
41145,15740224
41146,3739510
41147,16060288
41148,10030850
41149,7307904
41150,7016082
41151,462447
41152,8588894
41153,4656696
41154,15666743
41155,17502542
41156,14094629
41157,3477777
41158,5705931
41159,5443071
41160,16059868
41161,5145157
41162,724357
41163,17108355
41164,4394317
41165,12127534
41166,9818103
41167,7933180
41168,6491347
41169,16977057
41170,13075090
41171,13963097
41172,4525807
41173,10030879
41174,4656250
41175,6491193
41176,6229036
41177,15928310
41178,13306832
41179,16714670
41180,10029997
41181,10029968
41182,15728500
41183,16514913
41184,15204169
41185,15171031
41186,6764965
41187,10091133
41188,2096176
41189,13892202
41190,7338556
41191,8387101
41192,6552101
41193,15333927
41194,16906775
41195,522729
41196,16644584
41197,8125980
41198,16514557
41199,6946268
41200,15728073
41201,6815180
41202,15596995
41203,4324764
41204,6552973
41205,15465846
41206,13962345
41207,15827474
41208,8457296
41209,14092084
41210,8062624
41211,15140500
41212,12694263
41213,4139967
41214,14878324
41215,15508055
41216,11077166
41217,7800360
41218,2033133
41219,13043154
41220,14878153
41221,16188871
41222,15141590
41223,7801131
41224,11340077
41225,7801114
41226,4000002
41227,17238282
41228,16451847
41229,985343
41230,17107166
41231,11339982
41232,15826610
41233,5441712
41234,10289429
41235,11602045
41236,2558069
41237,15269323
41238,14603850
41239,15533493
41240,7406628
41241,8455186
41242,12911620
41243,16581621
41244,9110404
41245,16188278
41246,15139613
41247,1934780
41248,16190149
41249,15543409
41250,12332144
41251,12782106
41252,9505261
41253,10684867
41254,7744582
41255,13904965
41256,75995
41257,17368864
41258,16045698
41259,17106651
41260,9110252
41261,13970216
41262,5046910
41263,16843352
41264,16319054
41265,328235
41266,9109983
41267,10584147
41268,12198493
41269,10027452
41270,12899737
41271,4785406
41272,2032893
41273,460010
41274,10830597
41275,13567141
41276,6751381
41277,17237095
41278,12332752
41279,9110565
41280,15795258
41281,15139100
41282,6619402
41283,9634016
41284,15663321
41285,6619349
41286,2293934
41287,4698410
41288,15794277
41289,9371750
41290,8325784
41291,17312870
41292,17107551
41293,9767514
41294,11209305
41295,2296403
41296,11863440
41297,9897358
41298,9897329
41299,15972007
41300,852653
41301,9109476
41302,9391077
41303,14483249
41304,14745378
41305,7667388
41306,11654429
41307,14275867
41308,16187025
41309,11599451
41310,16186959
41311,5996469
41312,7727368
41313,15793738
41314,9503055
41315,9950600
41316,17377889
41317,9084733
41318,16317943
41319,9557242
41320,9633205
41321,64942
41322,17104216
41323,6880544
41324,6762255
41325,16186638
41326,15925201
41327,12124048
41328,5963628
41329,458591
41330,5104301
41331,11075412
41332,8715493
41333,16317593
41334,8322194
41335,16841864
41336,5235211
41337,14089247
41338,11654319
41339,16186343
41340,16448466
41341,16841680
41342,17365957
41343,588721
41344,13686016
41345,16186886
41346,14220196
41347,8224893
41348,2552440
41349,16186026
41350,17365624
41351,5700208
41352,15783016
41353,16185948
41354,14350855
41355,15923722
41356,16447998
41357,16054780
41358,8321527
41359,16185820
41360,10026201
41361,9632212
41362,7272749
41363,16841013
41364,588044
41365,1743567
41366,15137039
41367,1259104
41368,15268080
41369,15005944
41370,3995885
41371,12122333
41372,8748751
41373,11860182
41374,1505484
41375,17496231
41376,16185502
41377,4510668
41378,16185481
41379,9893967
41380,13695054
41381,15137628
41382,8249318
41383,840130
41384,1243937
41385,4651829
41386,4389648
41387,15137531
41388,7142115
41389,17312094
41390,17496123
41391,14668789
41392,11335610
41393,5699491
41394,13301645
41395,6848147
41396,17495903
41397,16185098
41398,16840434
41399,11859670
41400,16438219
41401,16185754
41402,14865470
41403,9819195
41404,14743180
41405,15389633
41406,9500294
41407,7927428
41408,587369
41409,3602016
41410,15922782
41411,4781639
41412,16053850
41413,15922750
41414,12252728
41415,14480945
41416,62970
41417,16184859
41418,17036777
41419,8451581
41420,325095
41421,15922661
41422,16185352
41423,16185299
41424,11859316
41425,9892912
41426,9499694
41427,14087199
41428,2552773
41429,16577500
41430,9368529
41431,15171061
41432,6747072
41433,14480308
41434,8844123
41435,17101710
41436,17495729
41437,8713020
41438,11072299
41439,17150265
41440,13038115
41441,9105960
41442,14086635
41443,4518336
41444,15004033
41445,3470660
41446,17102154
41447,12252465
41448,10679595
41449,2553020
41450,15922413
41451,17364187
41452,13030265
41453,16577719
41454,16184495
41455,17495211
41456,14087316
41457,6222967
41458,13824329
41459,14217544
41460,9236771
41461,12120227
41462,2369559
41463,4780127
41464,7008353
41465,9629771
41466,9891924
41467,4386867
41468,9105463
41469,17362965
41470,17362962
41471,15659019
41472,14479336
41473,455450
41474,16372522
41475,13776497
41476,7008981
41477,17101499
41478,16052828
41479,7678053
41480,8057419
41481,8495399
41482,1765210
41483,5304163
41484,9105256
41485,17493821
41486,16927648
41487,17362693
41488,15658710
41489,11333321
41490,9499231
41491,10408847
41492,16293932
41493,12746113
41494,10154200
41495,15265969
41496,14872177
41497,15498511
41498,10463658
41499,13823476
41500,16575971
41501,8056287
41502,16707031
41503,4779477
41504,12964424
41505,13823397
41506,14871965
41507,9891209
41508,15002983
41509,6557531
41510,15658242
41511,17493169
41512,322637
41513,7386781
41514,15127045
41515,7153497
41516,14478318
41517,4516802
41518,14871520
41519,11856835
41520,5565341
41521,13430369
41522,13299282
41523,16706459
41524,14583866
41525,13953806
41526,16575244
41527,5958401
41528,5696259
41529,16575227
41530,10152671
41531,4947066
41532,5958344
41533,11332214
41534,14871155
41535,4778551
41536,1894961
41537,554694
41538,16182496
41539,14871766
41540,8710669
41541,9103658
41542,8841482
41543,5564672
41544,9234682
41545,16022569
41546,13706948
41547,2287755
41548,5433460
41549,17492070
41550,10092751
41551,16836676
41552,7661622
41553,4291589
41554,8835417
41555,8316938
41556,4859687
41557,13278846
41558,17491854
41559,15132548
41560,16721558
41561,12511034
41562,15656749
41563,10544940
41564,4908716
41565,17361414
41566,1894904
41567,8841686
41568,13691367
41569,2681281
41570,9497004
41571,15395233
41572,11331978
41573,13706982
41574,3423773
41575,15264058
41576,16836299
41577,15001137
41578,10937813
41579,6874543
41580,14345642
41581,8971531
41582,10895035
41583,6788921
41584,13553849
41585,9364501
41586,16159397
41587,3089910
41588,582625
41589,10020536
41590,17491656
41591,714364
41592,3729006
41593,13821577
41594,13952577
41595,15262358
41596,15000160
41597,12505193
41598,16835144
41599,11330112
41600,16441906
41601,9363993
41602,14606798
41603,4776394
41604,15786418
41605,11194438
41606,12509581
41607,17228040
41608,13820160
41609,8970489
41610,5431492
41611,10175611
41612,16703638
41613,12902523
41614,1892390
41615,2827729
41616,3072715
41617,14868482
41618,13073045
41619,14601224
41620,7528235
41621,14208987
41622,14536656
41623,14999245
41624,13444380
41625,1892730
41626,6480236
41627,16590223
41628,4120197
41629,6344641
41630,13950023
41631,9568906
41632,13163584
41633,1891370
41634,15784946
41635,9730549
41636,17489906
41637,14082003
41638,14602032
41639,13556338
41640,9361985
41641,2284084
41642,246271
41643,17355337
41644,10410464
41645,3070413
41646,8485274
41647,13557293
41648,7218431
41649,16702965
41650,12901855
41651,15261053
41652,17358187
41653,4946482
41654,15825452
41655,15391944
41656,8051889
41657,9362604
41658,17310919
41659,16047260
41660,6213487
41661,5953958
41662,16832913
41663,14211156
41664,12769329
41665,17487850
41666,7788521
41667,926695
41668,7037674
41669,3988915
41670,11328283
41671,12506638
41672,16438777
41673,3069328
41674,447891
41675,16192629
41676,4642196
41677,17441685
41678,4642160
41679,6608235
41680,16701791
41681,1497369
41682,9230657
41683,17488191
41684,17488160
41685,4181722
41686,6740198
41687,12245205
41688,13465969
41689,4642974
41690,9099411
41691,16700741
41692,6884653
41693,13816724
41694,14865267
41695,4662071
41696,9622345
41697,13095360
41698,3132886
41699,7394036
41700,11588333
41701,14865117
41702,5690069
41703,6584639
41704,4118176
41705,4642444
41706,13554334
41707,13684921
41708,16175262
41709,1057475
41710,315529
41711,16961671
41712,13596689
41713,16437344
41714,17354753
41715,13948095
41716,15783058
41717,11588723
41718,14865531
41719,11457648
41720,10764717
41721,533347
41722,15651931
41723,14210126
41724,16569421
41725,7656519
41726,1627156
41727,12243952
41728,17486796
41729,5689133
41730,13422389
41731,15388463
41732,5558068
41733,16174882
41734,14208756
41735,13422307
41736,8528502
41737,7392950
41738,13814842
41739,7392920
41740,4116136
41741,4246807
41742,16436873
41743,16569636
41744,447770
41745,7327276
41746,14603520
41747,578801
41748,17093853
41749,3330680
41750,16975412
41751,3199538
41752,7655740
41753,12112185
41754,6213876
41755,16699637
41756,16174128
41757,13836809
41758,423771
41759,16829461
41760,15125514
41761,2149351
41762,8965087
41763,15518670
41764,5011276
41765,14338990
41766,11848609
41767,2018194
41768,14539952
41769,4901761
41770,15125347
41771,12788481
41772,8966650
41773,15780320
41774,16436303
41775,5487921
41776,13420974
41777,16697748
41778,13683053
41779,14600532
41780,13967752
41781,14007119
41782,12503327
41783,14993662
41784,13551837
41785,14601735
41786,6737130
41787,16174308
41788,423798
41789,9751730
41790,15912101
41791,8965245
41792,4246637
41793,15125579
41794,15125565
41795,16566437
41796,11978850
41797,6211621
41798,14469168
41799,9488431
41800,14600206
41801,8069460
41802,14993402
41803,358043
41804,12169984
41805,14993305
41806,16172915
41807,5557596
41808,11718008
41809,16174431
41810,13814483
41811,17353407
41812,16905515
41813,11455091
41814,4443232
41815,15518300
41816,14600745
41817,11979285
41818,13943996
41819,14054935
41820,17220755
41821,16827443
41822,17220645
41823,1188011
41824,574436
41825,3831289
41826,7173624
41827,14336962
41828,17069763
41829,16435330
41830,13943742
41831,8307475
41832,15647482
41833,14992114
41834,4375236
41835,8569556
41836,5457309
41837,16663088
41838,12895695
41839,13944199
41840,2437084
41841,17220920
41842,13681962
41843,11193223
41844,8350976
41845,4505783
41846,13287639
41847,11455429
41848,8177295
41849,11716205
41850,575053
41851,8986893
41852,4638219
41853,14599657
41854,16827278
41855,3195026
41856,14989403
41857,11196628
41858,15777693
41859,7828798
41860,4027694
41861,15646431
41862,13501157
41863,16565990
41864,1623774
41865,16828133
41866,14862024
41867,13287826
41868,7519898
41869,13942379
41870,7126603
41871,15627479
41872,1359077
41873,4505695
41874,7913568
41875,14073846
41876,9486325
41877,6470732
41878,8436687
41879,12106670
41880,14338543
41881,11451261
41882,16038771
41883,4704462
41884,6732605
41885,9747976
41886,6340040
41887,5160344
41888,13810288
41889,13639434
41890,13023796
41891,11582483
41892,13758570
41893,16038312
41894,16735153
41895,16791885
41896,1357941
41897,16169128
41898,7256196
41899,15907496
41900,8828899
41901,13285010
41902,17309293
41903,12050105
41904,5813730
41905,11580807
41906,11672705
41907,8813507
41908,15120293
41909,9222038
41910,14928189
41911,3454770
41912,439978
41913,15381518
41914,9745352
41915,2490685
41916,14894148
41917,13909949
41918,16823062
41919,14332156
41920,16822294
41921,17215502
41922,16953346
41923,1929995
41924,17374536
41925,17477530
41926,7253865
41927,16035673
41928,10661719
41929,7647025
41930,6074145
41931,6598071
41932,17345972
41933,5337666
41934,5156157
41935,10922890
41936,8825721
41937,12365531
41938,14020329
41939,17346218
41940,16297580
41941,9612879
41942,17477195
41943,8483407
41944,14461754
41945,16981122
41946,4631219
41947,9480844
41948,16820846
41949,567910
41950,6990435
41951,4732591
41952,4500049
41953,16296492
41954,11971075
41955,10005675
41956,3845288
41957,568457
41958,16952418
41959,8170557
41960,17476624
41961,13019603
41962,16820363
41963,960154
41964,17475186
41965,13542920
41966,2169902
41967,15771836
41968,14330014
41969,13280694
41970,14329231
41971,17474516
41972,15377354
41973,16281760
41974,5692729
41975,14198544
41976,16557819
41977,13412059
41978,16819012
41979,15770362
41980,6726373
41981,7259582
41982,10658442
41983,13542023
41984,16294513
41985,11183399
41986,10133960
41987,10623729
41988,9085229
41989,16818480
41990,15900951
41991,17526899
41992,11706467
41993,2388750
41994,3579627
41995,9084302
41996,13409629
41997,3841205
41998,12098714
41999,8810348
42000,4496512
42001,5676135
42002,15079947
42003,9215044
42004,15768606
42005,1220209
42006,7511584
42007,7511569
42008,4890092
42009,12885433
42010,5183979
42011,15375228
42012,15243804
42013,17262990
42014,9083344
42015,13485134
42016,15112635
42017,4890320
42018,7511164
42019,13670740
42020,14194980
42021,7772082
42022,4757332
42023,9344779
42024,13790851
42025,17351815
42026,7510807
42027,170702
42028,16029359
42029,12358963
42030,13004327
42031,14183965
42032,11256687
42033,5544161
42034,17471707
42035,11191319
42036,13801582
42037,7378982
42038,4232292
42039,11314091
42040,15374608
42041,12490979
42042,12392722
42043,13014587
42044,16761778
42045,2397717
42046,15822415
42047,16983624
42048,17077666
42049,5674306
42050,11833905
42051,15766060
42052,16739732
42053,4886845
42054,1863046
42055,13537469
42056,17208271
42057,15634577
42058,13930572
42059,13012722
42060,12751305
42061,15460371
42062,14033147
42063,11308633
42064,14847525
42065,429512
42066,17468808
42067,14585211
42068,16944433
42069,9473287
42070,15503344
42071,2527201
42072,17206493
42073,1739911
42074,13012120
42075,953350
42076,6851588
42077,7113638
42078,9346365
42079,4361078
42080,5445438
42081,12618591
42082,9734911
42083,7284573
42084,13404757
42085,13404727
42086,13011438
42087,9472484
42088,9734460
42089,14584108
42090,13404457
42091,14584074
42092,16681144
42093,13404326
42094,9603174
42095,8285002
42096,9733564
42097,16061970
42098,1737795
42099,13404109
42100,8030134
42101,5801819
42102,11174871
42103,16679862
42104,12748172
42105,14189944
42106,5892291
42107,6062776
42108,11436724
42109,5145244
42110,16552121
42111,12484977
42112,8028509
42113,4621144
42114,15368180
42115,12484487
42116,7897637
42117,7556069
42118,6586112
42119,12746477
42120,15630045
42121,11435597
42122,7454741
42123,11436141
42124,16023604
42125,16660445
42126,14580960
42127,16913602
42128,10222786
42129,8668994
42130,12090346
42131,7429462
42132,16401970
42133,16935374
42134,13793976
42135,13138596
42136,6191744
42137,5667399
42138,13138445
42139,16676806
42140,9730951
42141,2386410
42142,15365913
42143,7846349
42144,13923743
42145,15758707
42146,14448851
42147,6322364
42148,15122100
42149,13611302
42150,11039734
42151,12088274
42152,5665721
42153,11563958
42154,11039609
42155,6191520
42156,14317937
42157,9420390
42158,16078117
42159,15777381
42160,15496727
42161,15755525
42162,16938497
42163,2167502
42164,7237697
42165,16805926
42166,6190132
42167,3436365
42168,6450878
42169,5140188
42170,8679789
42171,11039062
42172,5927181
42173,12217987
42174,11824708
42175,1994294
42176,5139926
42177,14052797
42178,7630252
42179,2649472
42180,5139805
42181,15645927
42182,7893722
42183,16806580
42184,8549025
42185,12219039
42186,16061198
42187,9005149
42188,7893534
42189,15756382
42190,16485717
42191,6995130
42192,9989187
42193,14116687
42194,5664265
42195,16786850
42196,17197612
42197,8466422
42198,16411115
42199,8982810
42200,11036301
42201,14883926
42202,15231724
42203,14940663
42204,6973008
42205,17480584
42206,17196285
42207,8939855
42208,13890467
42209,2255012
42210,15755372
42211,17459210
42212,3041251
42213,7324550
42214,16672725
42215,6569486
42216,6973301
42217,9725574
42218,7193608
42219,9070372
42220,17148995
42221,680649
42222,12608195
42223,14181039
42224,811608
42225,5662780
42226,9856493
42227,8807873
42228,14050731
42229,4350442
42230,16670983
42231,16146598
42232,9724919
42233,16016253
42234,15294124
42235,13787243
42236,9855076
42237,6578246
42238,15884344
42239,10116964
42240,11341793
42241,16670542
42242,14180163
42243,14966555
42244,10116848
42245,5005699
42246,6053504
42247,14572973
42248,11165076
42249,16670064
42250,10771733
42251,16449933
42252,17326003
42253,10902270
42254,6314646
42255,6314627
42256,7494263
42257,727680
42258,4218325
42259,15994591
42260,16538601
42261,12084382
42262,11426688
42263,5921026
42264,14137727
42265,9328875
42266,14440420
42267,6313908
42268,8018991
42269,7230707
42270,3564563
42271,12805134
42272,2774186
42273,9327778
42274,16143420
42275,1158169
42276,15226398
42277,9459226
42278,12998160
42279,12342774
42280,6182360
42281,16143170
42282,6574892
42283,9091197
42284,17380218
42285,16791003
42286,16273720
42287,11799908
42288,16273456
42289,12996637
42290,17392296
42291,3559392
42292,9457444
42293,6573399
42294,16273514
42295,15354538
42296,6573806
42297,14962378
42298,2379382
42299,11816551
42300,4132107
42301,13520449
42302,16272953
42303,4437934
42304,7883239
42305,6572498
42306,8014289
42307,17523041
42308,10373163
42309,16009185
42310,4605913
42311,11815922
42312,2247638
42313,6048679
42314,13388701
42315,12471078
42316,14960584
42317,12863429
42318,5260934
42319,6833761
42320,10110536
42321,16401956
42322,13780515
42323,16926220
42324,12731877
42325,2624576
42326,14836116
42327,14829918
42328,16402775
42329,8014159
42330,4737326
42331,6834467
42332,9980132
42333,6964672
42334,17310282
42335,16926089
42336,14959967
42337,16926033
42338,11340681
42339,15746318
42340,16925963
42341,6054098
42342,15484122
42343,8864927
42344,412652
42345,9193226
42346,13634516
42347,964222
42348,16539934
42349,15877261
42350,1313621
42351,9192486
42352,4080572
42353,10680557
42354,16794513
42355,16401266
42356,7619377
42357,12607589
42358,16532052
42359,1313539
42360,14566427
42361,1313616
42362,12992997
42363,483400
42364,17318300
42365,11420056
42366,15745417
42367,16924647
42368,5914578
42369,15482809
42370,16270020
42371,16663226
42372,2431605
42373,8929962
42374,3424924
42375,12599080
42376,9584296
42377,16400016
42378,9584268
42379,8142430
42380,6782995
42381,16188535
42382,16400747
42383,16662879
42384,4079865
42385,6701276
42386,16662752
42387,12337293
42388,17314601
42389,16007180
42390,17164779
42391,13801123
42392,14108758
42393,11156366
42394,12335896
42395,13122249
42396,9874325
42397,17185256
42398,4865319
42399,13122699
42400,11649419
42401,7486562
42402,17185879
42403,3816473
42404,17185083
42405,8403208
42406,15743255
42407,14825753
42408,3553492
42409,15612098
42410,17311417
42411,13776998
42412,16791604
42413,17053754
42414,14039014
42415,16923927
42416,15219250
42417,17185309
42418,16320829
42419,12727969
42420,2242171
42421,6567401
42422,15480324
42423,15480321
42424,16922806
42425,15742402
42426,13240558
42427,6304811
42428,6960078
42429,5911496
42430,9331785
42431,13513624
42432,9582353
42433,6698725
42434,15742691
42435,16976163
42436,4469548
42437,7222064
42438,17183529
42439,3027736
42440,3420809
42441,6304354
42442,15872597
42443,16790054
42444,16134692
42445,4731343
42446,16735792
42447,15611127
42448,11810026
42449,6927224
42450,17314992
42451,3813345
42452,13250518
42453,11153345
42454,10104763
42455,10891164
42456,6304518
42457,11940590
42458,6959850
42459,16320627
42460,15446813
42461,6566542
42462,13250441
42463,13512559
42464,13250149
42465,16658016
42466,16657967
42467,13905450
42468,14036482
42469,11415828
42470,3944691
42471,6697176
42472,13119701
42473,8390690
42474,4337775
42475,16658580
42476,2502777
42477,13567897
42478,16048721
42479,16526439
42480,15084605
42481,14834861
42482,15477772
42483,14691320
42484,6827773
42485,14560976
42486,15263126
42487,10104498
42488,11545499
42489,16657712
42490,14556060
42491,5123316
42492,10558155
42493,14026607
42494,14166396
42495,9316497
42496,11937926
42497,13218153
42498,10102900
42499,8267879
42500,15271604
42501,8792919
42502,6564667
42503,13904668
42504,8399510
42505,141311
42506,15738819
42507,15476672
42508,7219113
42509,12724135
42510,11806468
42511,16656115
42512,12986098
42513,15738597
42514,13796579
42515,10626692
42516,13772385
42517,11938130
42518,16888197
42519,16190589
42520,7742639
42521,7742605
42522,8922182
42523,10757135
42524,9971617
42525,17311602
42526,11937615
42527,16475151
42528,8398684
42529,4728597
42530,11281402
42531,16655349
42532,9970660
42533,9724457
42534,926634
42535,9788233
42536,10767575
42537,16887814
42538,12722185
42539,17440760
42540,15738223
42541,15476013
42542,4859131
42543,15606997
42544,12984296
42545,16392049
42546,547462
42547,7348017
42548,11542316
42549,14950149
42550,6430451
42551,11339047
42552,10362583
42553,10100426
42554,7872190
42555,2054767
42556,7122885
42557,9969301
42558,17150064
42559,9970323
42560,12329540
42561,8659500
42562,12460578
42563,16261616
42564,6955424
42565,3474832
42566,16392536
42567,2120417
42568,17309949
42569,2040019
42570,8186974
42571,14703419
42572,3941159
42573,16655180
42574,926535
42575,6954605
42576,14949920
42577,1311998
42578,15867421
42579,13638655
42580,12889940
42581,14071448
42582,14688750
42583,3518264
42584,15734810
42585,10098679
42586,15367680
42587,16750960
42588,13187750
42589,11990316
42590,15080702
42591,7085264
42592,9678699
42593,11541594
42594,12590148
42595,6205064
42596,4724486
42597,7739145
42598,1185527
42599,10622704
42600,9442616
42601,14161170
42602,8787172
42603,13636802
42604,12982991
42605,12720826
42606,12196417
42607,9968196
42608,15079942
42609,3797352
42610,14424499
42611,5768262
42612,15866160
42613,9705744
42614,13375765
42615,8526053
42616,12982485
42617,12851396
42618,9312369
42619,15734888
42620,17309063
42621,9049293
42622,4986058
42623,5379180
42624,8000622
42625,14160994
42626,16127038
42627,12671095
42628,9547211
42629,17044119
42630,14659003
42631,5509694
42632,4894136
42633,8000073
42634,9572932
42635,15052399
42636,10898398
42637,17215073
42638,9311796
42639,15078943
42640,3806681
42641,14267802
42642,6821303
42643,6296017
42644,9179572
42645,15864224
42646,14822061
42647,7344517
42648,9441611
42649,14160193
42650,15077696
42651,16930869
42652,11276585
42653,14291216
42654,3283361
42655,5510145
42656,4592622
42657,17175539
42658,1971166
42659,6951881
42660,17175404
42661,16782101
42662,16733733
42663,14804615
42664,791247
42665,15733502
42666,6951143
42667,9965778
42668,7475405
42669,11538620
42670,7344315
42671,7344300
42672,7344280
42673,3018894
42674,10096360
42675,7212770
42676,6164182
42677,16912024
42678,17174152
42679,15995962
42680,13374506
42681,267302
42682,8524839
42683,3413001
42684,16780895
42685,13635157
42686,14462157
42687,3411138
42688,12019997
42689,9510441
42690,9833619
42691,9678017
42692,4983913
42693,6163528
42694,15993916
42695,5902394
42696,1970167
42697,7344139
42698,7344012
42699,14946115
42700,16650031
42701,13503477
42702,16780275
42703,1313528
42704,1313460
42705,7342771
42706,12884154
42707,10488444
42708,5639579
42709,16649626
42710,14945671
42711,5508473
42712,9964877
42713,12979530
42714,11799875
42715,14945572
42716,17435891
